episode,epsilon,reward,steps,success,risk_exposure,redundant_actions,escalation_attempts,mean_loss
13475.0,0.05,16.45,5.0,1.0,0.3,0.0,1.0,2.0175250291824343
13476.0,0.05,-6.68,11.0,0.0,0.18,0.0,1.0,1.9518593007867986
13477.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.0170803666114807
13478.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.2516214847564697
13479.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.913345648182763
13480.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.086535722017288
13481.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.4797513104147382
13482.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.6668492555618286
13483.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.6311019770801067
13484.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.7647286653518677
13485.0,0.05,-6.43,10.0,0.0,0.18,0.0,1.0,2.0553600937128067
13486.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,3.4022343953450522
13487.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.346299171447754
13488.0,0.05,15.82,8.0,1.0,0.18,0.0,1.0,2.8125179558992386
13489.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.9877791021551405
13490.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.3978840495858873
13491.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.195188343524933
13492.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.028028577566147
13493.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.0666935443878174
13494.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.503427428858621
13495.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.7407292524973552
13496.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.5060455997784934
13497.0,0.05,14.149999999999999,3.0,1.0,0.1,0.0,1.0,1.56930406888326
13498.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.2757053226232529
13499.0,0.05,13.45,5.0,1.0,0.3,0.0,1.0,2.406488275527954
13500.0,0.05,-6.45,10.0,0.0,0.2,0.0,1.0,2.413598546385765
13501.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.2817326486110687
13502.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.886341817677021
13503.0,0.05,-6.43,10.0,0.0,0.18,0.0,1.0,2.343095636367798
13504.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.553760548432668
13505.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.4566357930501304
13506.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.5755843594670296
13507.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.2298655211925507
13508.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.0300530195236206
13509.0,0.05,-6.43,10.0,0.0,0.18,0.0,1.0,1.6633801221847535
13510.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,1.2657633324464161
13511.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.6801793575286865
13512.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.3289741218090056
13513.0,0.05,16.57,5.0,1.0,0.18,0.0,1.0,2.262146067619324
13514.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.217402262820138
13515.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,4.100505828857422
13516.0,0.05,-9.850000000000001,11.0,0.0,1.35,0.0,3.0,1.4676111103458838
13517.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.6301569938659668
13518.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.4862568974494934
13519.0,0.05,15.3,9.0,1.0,0.45,0.0,1.0,2.3478371964560614
13520.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.0045221381717258
13521.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.1814736872911453
13522.0,0.05,16.32,6.0,1.0,0.18,0.0,1.0,1.5261910557746887
13523.0,0.05,-6.55,10.0,0.0,0.3,0.0,1.0,1.4703971296548843
13524.0,0.05,-6.68,11.0,0.0,0.18,0.0,1.0,2.6820279197259382
13525.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.186415910720825
13526.0,0.05,-8.25,9.0,0.0,0.0,0.0,0.0,3.0753586954540677
13527.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.311314567923546
13528.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.1099807173013687
13529.0,0.05,-10.350000000000001,13.0,0.0,1.35,0.0,3.0,2.2194385941211996
13530.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.9451103607813516
13531.0,0.05,11.95,7.0,1.0,0.30000000000000004,0.0,2.0,2.8115125553948537
13532.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,1.4747957693678992
13533.0,0.05,16.07,7.0,1.0,0.18,0.0,1.0,2.386120540755136
13534.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.297031857073307
13535.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.2191781401634216
13536.0,0.05,14.149999999999999,3.0,1.0,0.1,0.0,1.0,2.406711538632711
13537.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.1449515774846075
13538.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.6162532908575877
13539.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.6643599033355714
13540.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.5240867336591084
13541.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.216478168964386
13542.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.9989411741495133
13543.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.3629204034805298
13544.0,0.05,15.7,8.0,1.0,0.3,0.0,1.0,2.1416790932416916
13545.0,0.05,16.57,5.0,1.0,0.18,0.0,1.0,2.483685827255249
13546.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.8875208139419555
13547.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.500006318092346
13548.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.4980328679084778
13549.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,1.7671766976515453
13550.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.5733134746551514
13551.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.1048865829195296
13552.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.0387336413065593
13553.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.1090835332870483
13554.0,0.05,-5.95,8.0,0.0,0.2,0.0,1.0,3.247073858976364
13555.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,6.205685615539551
13556.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.9101213812828064
13557.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,1.700799584388733
13558.0,0.05,15.32,10.0,1.0,0.18,0.0,1.0,2.6512407541275023
13559.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,5.216261267662048
13560.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.7667643229166665
13561.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.9160502552986145
13562.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.130721648534139
13563.0,0.05,-7.25,5.0,0.0,0.0,0.0,0.0,2.207053565979004
13564.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.293417990207672
13565.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.0489157480852946
13566.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.676041611603328
13567.0,0.05,16.05,6.0,1.0,0.45,0.0,1.0,2.082044859727224
13568.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.3452424539460077
13569.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.0323073267936707
13570.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,3.5832332571347556
13571.0,0.05,15.57,9.0,1.0,0.18,0.0,1.0,1.6438175042470295
13572.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.8350398898124696
13573.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.022643655538559
13574.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.672984412738255
13575.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.811182419459025
13576.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.273116171360016
13577.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.2545659939448037
13578.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.026665210723877
13579.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.219350278377533
13580.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.7227274626493454
13581.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.4333493411540985
13582.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.983646869659424
13583.0,0.05,16.55,4.0,1.0,0.45,0.0,1.0,1.746362417936325
13584.0,0.05,-9.7,5.0,0.0,0.45,0.0,1.0,1.4561475038528442
13585.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.575424407209669
13586.0,0.05,16.05,6.0,1.0,0.45,0.0,1.0,2.6196407477060952
13587.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.1706877171993257
13588.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.5350381731987
13589.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,1.8004476229349773
13590.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.4096217354138694
13591.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.236107125878334
13592.0,0.05,-6.25,1.0,0.0,0.0,0.0,0.0,2.613213062286377
13593.0,0.05,16.55,4.0,1.0,0.45,0.0,1.0,2.442056953907013
13594.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,3.467225432395935
13595.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,3.331003427505493
13596.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.0211476683616638
13597.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.0557174682617188
13598.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.9141608277956643
13599.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,2.205476096698216
13600.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.2522592544555664
13601.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.161267416817801
13602.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,2.804184675216675
13603.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.193752315309313
13604.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.7551997701327007
13605.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,1.8567509353160858
13606.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.1790669821202755
13607.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.187261426448822
13608.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.476068139076233
13609.0,0.05,15.57,9.0,1.0,0.18,0.0,1.0,2.4246010382970176
13610.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.8996453285217285
13611.0,0.05,15.8,8.0,1.0,0.2,0.0,1.0,1.9490937441587448
13612.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.3536340594291687
13613.0,0.05,13.850000000000001,5.0,1.0,0.9,0.0,2.0,2.1562882900238036
13614.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.701454528740474
13615.0,0.05,-5.68,7.0,0.0,0.18,0.0,1.0,2.455451556614467
13616.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.6969732557024275
13617.0,0.05,14.149999999999999,3.0,1.0,0.1,0.0,1.0,1.7963550488154094
13618.0,0.05,16.32,6.0,1.0,0.18,0.0,1.0,3.046672761440277
13619.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.7547779083251953
13620.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.5363009174664815
13621.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.8768712878227234
13622.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.3156578540802
13623.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.148373246192932
13624.0,0.05,16.07,7.0,1.0,0.18,0.0,1.0,3.518993088177272
13625.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.3447608947753906
13626.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.8085495101081
13627.0,0.05,17.2,2.0,1.0,0.3,0.0,1.0,3.0940301418304443
13628.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.7471723556518555
13629.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.399358868598938
13630.0,0.05,-6.68,11.0,0.0,0.18,0.0,1.0,2.65207317200574
13631.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.163293446813311
13632.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,3.3235600193341575
13633.0,0.05,15.7,8.0,1.0,0.3,0.0,1.0,2.5947732105851173
13634.0,0.05,13.850000000000001,5.0,1.0,0.9,0.0,2.0,2.323889374732971
13635.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.6119525492191316
13636.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.250674843788147
13637.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.6764072392668043
13638.0,0.05,16.95,3.0,1.0,0.3,0.0,1.0,1.5438997745513916
13639.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.5219444973128182
13640.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.879719546863011
13641.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.1128665626049044
13642.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.0018627643585205
13643.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,1.4592696172850472
13644.0,0.05,15.57,9.0,1.0,0.18,0.0,1.0,2.399052878220876
13645.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.7589969635009766
13646.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.503342628479004
13647.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.580712178349495
13648.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.5710611939430237
13649.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.541094101137585
13650.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.7639811038970947
13651.0,0.05,13.100000000000001,8.0,1.0,0.9,0.0,2.0,1.9773840010166168
13652.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.1565651297569275
13653.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.4370286634990146
13654.0,0.05,15.32,10.0,1.0,0.18,0.0,1.0,1.780418086051941
13655.0,0.05,16.45,5.0,1.0,0.3,0.0,1.0,2.454623806476593
13656.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,2.3628978984696523
13657.0,0.05,-9.850000000000001,11.0,0.0,1.35,0.0,3.0,1.9743253019723026
13658.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,2.689979612827301
13659.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.0966396842684065
13660.0,0.05,16.45,5.0,1.0,0.3,0.0,1.0,1.594378125667572
13661.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.3640231291453044
13662.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.32550585269928
13663.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.265492041905721
13664.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,2.9476964133126393
13665.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.5978981653849282
13666.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,1.9685611873865128
13667.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.661030133565267
13668.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.6578518748283386
13669.0,0.05,15.8,7.0,1.0,0.45,0.0,1.0,2.4445738111223494
13670.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.762294199731615
13671.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.87264621257782
13672.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,1.7887623409430187
13673.0,0.05,13.8,4.0,1.0,0.2,0.0,1.0,2.1397208869457245
13674.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,3.1564835442437067
13675.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.8401745557785034
13676.0,0.05,15.57,9.0,1.0,0.18,0.0,1.0,1.9671962956587474
13677.0,0.05,16.95,3.0,1.0,0.3,0.0,1.0,2.9706974029541016
13678.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.249734288454056
13679.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,2.1948968512671336
13680.0,0.05,13.45,5.0,1.0,0.3,0.0,1.0,2.0554286003112794
13681.0,0.05,15.82,8.0,1.0,0.18,0.0,1.0,1.8218822106719017
13682.0,0.05,16.45,5.0,1.0,0.3,0.0,1.0,1.913801896572113
13683.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,2.0818265080451965
13684.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.3607017278671263
13685.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,1.9611678272485733
13686.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.4726998209953308
13687.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,3.442721372842789
13688.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.7657151490449905
13689.0,0.05,16.95,3.0,1.0,0.3,0.0,1.0,1.2036733428637187
13690.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,3.5901503920555116
13691.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.7790801525115967
13692.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,2.1572905778884888
13693.0,0.05,-6.5,2.0,0.0,0.0,0.0,0.0,1.4314216375350952
13694.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.9149058878421783
13695.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,3.849648006260395
13696.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.052247190475464
13697.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,1.913000077009201
13698.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,1.6847363263368607
13699.0,0.05,16.55,4.0,1.0,0.45,0.0,1.0,2.1533369719982147
13700.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,2.4667146056890488
13701.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,1.8657228748003643
13702.0,0.05,16.65,5.0,1.0,0.1,0.0,1.0,2.0663211822509764
13703.0,0.05,15.8,8.0,1.0,0.2,0.0,1.0,1.8551509603857994
13704.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,1.842979609966278
13705.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.7019379884004593
13706.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.6750702063242593
13707.0,0.05,15.55,9.0,1.0,0.2,0.0,1.0,2.069828510284424
13708.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,2.3437889516353607
13709.0,0.05,7.219999999999999,13.0,1.0,1.53,0.0,4.0,2.3355878866635837
13710.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.124253855811225
13711.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.096889501810074
13712.0,0.05,15.3,9.0,1.0,0.45,0.0,1.0,2.5210800303353205
13713.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.8818579092621803
13714.0,0.05,-10.350000000000001,13.0,0.0,1.35,0.0,3.0,1.5927740381314204
13715.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.298851946989695
13716.0,0.05,15.8,8.0,1.0,0.2,0.0,1.0,2.1451913937926292
13717.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,2.530593067407608
13718.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.1031155079603194
13719.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.7081442028284073
13720.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,1.8206921368837357
13721.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.8323343954980373
13722.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,3.2078102316175188
13723.0,0.05,-6.55,10.0,0.0,0.3,0.0,1.0,1.363832774758339
13724.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,1.9827259182929993
13725.0,0.05,-10.879999999999999,11.0,0.0,0.38,0.0,2.0,2.174124850468202
13726.0,0.05,12.649999999999999,9.0,1.0,0.1,0.0,1.0,1.9239944020907085
13727.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.1481838093863592
13728.0,0.05,15.7,8.0,1.0,0.3,0.0,1.0,1.7384531386196613
13729.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,1.6746682524681091
13730.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.6638598293066025
13731.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.864162203338411
13732.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,1.687670988695962
13733.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,1.587784264768873
13734.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.272719044983387
13735.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.3995058685541153
13736.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.971094250679016
13737.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,2.196495303085872
13738.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.1103267272313437
13739.0,0.05,14.05,3.0,1.0,0.2,0.0,1.0,4.06770658493042
13740.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,1.3863607496023178
13741.0,0.05,16.95,3.0,1.0,0.3,0.0,1.0,1.98813001314799
13742.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.9828625917434692
13743.0,0.05,10.77,11.0,1.0,0.48,0.0,2.0,2.5122564055702905
13744.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.373483419418335
13745.0,0.05,15.57,9.0,1.0,0.18,0.0,1.0,2.354885439078013
13746.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.8152410462498665
13747.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.291943152745565
13748.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.3880962530771892
13749.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.383095622062683
13750.0,0.05,9.249999999999998,9.0,1.0,1.0,0.0,3.0,3.0834493239720664
13751.0,0.05,16.95,3.0,1.0,0.3,0.0,1.0,1.5122369825839996
13752.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.1845767895380654
13753.0,0.05,16.55,4.0,1.0,0.45,0.0,1.0,1.6668211221694946
13754.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.1698462069034576
13755.0,0.05,-1.0,5.0,0.0,0.0,0.0,0.0,1.4891570270061494
13756.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,0.9903160333633423
13757.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.4819032152493796
13758.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,3.168091194970267
13759.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.4816445708274841
13760.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.981793185075124
13761.0,0.05,16.55,4.0,1.0,0.45,0.0,1.0,1.968387395143509
13762.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.7420703172683716
13763.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,0.75728440284729
13764.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,6.815362215042114
13765.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.430820846557617
13766.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.6436695456504822
13767.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.35490083694458
13768.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,3.0001327753067017
13769.0,0.05,10.75,10.0,1.0,0.75,0.0,2.0,1.9387200713157653
13770.0,0.05,16.15,7.0,1.0,0.1,0.0,1.0,2.268325584275382
13771.0,0.05,15.649999999999999,9.0,1.0,0.1,0.0,1.0,2.0378326310051813
13772.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,3.054408699274063
13773.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,3.6314922173817954
13774.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,1.6927477291652135
13775.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.5665217116475105
13776.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.2333760261535645
13777.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.5008828192949295
13778.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.7933287024497986
13779.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.7321854035059612
13780.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.319257360696793
13781.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.2239113450050354
13782.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.299923837184906
13783.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.744552418589592
13784.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,0.7548880130052567
13785.0,0.05,15.899999999999999,8.0,1.0,0.1,0.0,1.0,1.7447566092014313
13786.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,1.8303785153797694
13787.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,4.084836045900981
13788.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.0494038661321006
13789.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.11140106121699
13790.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.753765106201172
13791.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,2.020902236302694
13792.0,0.05,15.32,10.0,1.0,0.18,0.0,1.0,2.376734858751297
13793.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.0401555299758911
13794.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,2.8336518492017473
13795.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,2.1767833828926086
13796.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.095117151737213
13797.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.419223493999905
13798.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.154613216718038
13799.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.2655659914016724
13800.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.323452353477478
13801.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.9321187317371369
13802.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.9924932792782784
13803.0,0.05,15.55,8.0,1.0,0.45,0.0,1.0,1.7941775396466255
13804.0,0.05,15.57,9.0,1.0,0.18,0.0,1.0,1.9729286564721003
